IP,User,Time,Method,URL,Status,Bytes,Referrer,UserAgent
198.51.100.231,alice,2025-10-07 22:09:46,POST,/admin.php,200,9161,https://bing.com/search?q=product,sqlmap/1.5.5#stable
198.51.100.220,-,2025-10-07 16:26:37,GET,/,403,1640,https://bing.com/search?q=product,python-requests/2.28.1
203.0.113.5,bob,2025-10-06 16:25:59,GET,/checkout,403,8854,https://www.google.com/search?q=site,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.211,-,2025-10-05 21:22:58,GET,/blog,200,11364,-,Wget/1.20.3 (linux-gnu)
198.51.100.227,-,2025-10-07 13:35:39,GET,/search.php?q=phone,404,32942,-,Wget/1.20.3 (linux-gnu)
198.51.100.236,-,2025-10-07 11:36:45,GET,/index.html,200,12580,https://www.example.com/start.html,curl/7.68.0
198.51.100.227,-,2025-10-05 23:21:42,GET,/.env,404,13002,-,Nikto/2.1.6
198.51.100.246,-,2025-10-05 19:38:12,GET,/,500,13851,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
198.51.100.150,bob,2025-10-05 08:59:01,GET,/products/item1,301,20108,https://www.example.com/start.html,Nikto/2.1.6
198.51.100.208,-,2025-10-05 15:11:23,GET,/,200,8491,https://www.example.com/start.html,Wget/1.20.3 (linux-gnu)
203.0.113.45,-,2025-10-06 19:39:30,GET,/,200,49109,https://www.google.com/search?q=site,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.241,alice,2025-10-07 21:13:04,GET,/products/item1,200,24602,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
198.51.100.229,alice,2025-10-05 14:16:15,GET,/products/item2,404,7299,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.224,-,2025-10-06 07:24:49,GET,/products/item2,200,49054,-,Wget/1.20.3 (linux-gnu)
198.51.100.205,-,2025-10-06 11:59:39,GET,/search.php?q=phone,404,2853,https://facebook.com/,python-requests/2.28.1
198.51.100.246,bob,2025-10-05 22:27:34,GET,/search.php?q=phone,200,31749,https://www.example.com/start.html,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.221,bob,2025-10-06 17:46:45,POST,/blog,200,26806,https://bing.com/search?q=product,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.227,bob,2025-10-06 20:11:56,POST,/index.html,200,8547,https://www.google.com/search?q=site,curl/7.68.0
198.51.100.235,alice,2025-10-07 00:24:11,POST,/blog,401,2558,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
198.51.100.203,alice,2025-10-05 18:54:37,GET,/products/item1,404,1169,-,Wget/1.20.3 (linux-gnu)
198.51.100.232,-,2025-10-07 16:23:28,GET,/blog,500,42183,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.215,-,2025-10-07 17:03:50,GET,/search.php?q=phone,404,36634,-,Nikto/2.1.6
198.51.100.247,-,2025-10-07 09:52:50,GET,/js/app.js,200,27604,https://www.google.com/search?q=site,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.224,bob,2025-10-06 21:24:58,POST,/wp-login.php,200,20777,https://bing.com/search?q=product,Wget/1.20.3 (linux-gnu)
198.51.100.216,bob,2025-10-05 23:11:02,GET,/products,200,10661,https://bing.com/search?q=product,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.237,-,2025-10-06 18:25:28,GET,/index.html,200,7601,https://www.google.com/search?q=site,Nikto/2.1.6
198.51.100.242,-,2025-10-06 15:36:26,POST,/products/item2,404,1535,-,python-requests/2.28.1
198.51.100.201,bob,2025-10-05 02:14:17,GET,/home,200,17819,https://bing.com/search?q=product,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.218,bob,2025-10-06 09:47:25,GET,/admin,404,5248,https://www.google.com/search?q=site,python-requests/2.28.1
198.51.100.239,bob,2025-10-05 07:16:29,GET,/search.php?q=phone,200,28469,https://facebook.com/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.204,bob,2025-10-06 02:44:54,GET,/api/v1/login,200,2605,-,Nikto/2.1.6
198.51.100.247,-,2025-10-06 07:02:00,HEAD,/.git/config,200,44096,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.203,-,2025-10-07 10:48:48,GET,/admin/dashboard,404,16315,https://www.example.com/start.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.207,-,2025-10-05 14:35:34,GET,/images/logo.png,200,7600,-,python-requests/2.28.1
198.51.100.227,bob,2025-10-06 01:50:55,PUT,/search.php?q=phone,404,25272,https://www.google.com/search?q=site,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.225,bob,2025-10-05 14:47:36,GET,/js/app.js,200,14092,https://www.example.com/start.html,Wget/1.20.3 (linux-gnu)
198.51.100.218,bob,2025-10-05 04:01:19,PUT,/products/item2,200,5119,-,Nikto/2.1.6
203.0.113.45,-,2025-10-06 00:52:17,GET,/cart,200,3781,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
203.0.113.5,-,2025-10-07 15:07:42,GET,/blog,200,8556,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.210,-,2025-10-06 08:38:20,GET,/products/item2,200,20406,https://bing.com/search?q=product,curl/7.68.0
198.51.100.212,alice,2025-10-06 03:20:13,GET,/search.php?q=phone,200,47010,https://bing.com/search?q=product,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.205,-,2025-10-05 02:43:57,HEAD,/blog,200,7588,https://www.google.com/search?q=site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.243,alice,2025-10-05 10:24:40,GET,/blog,200,47352,-,Wget/1.20.3 (linux-gnu)
198.51.100.150,bob,2025-10-06 08:01:27,GET,/products,200,28222,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.235,bob,2025-10-05 09:49:58,GET,/products/item1,302,39684,https://www.example.com/start.html,python-requests/2.28.1
198.51.100.216,bob,2025-10-07 19:30:07,GET,/shell?cmd=ls,404,41751,https://facebook.com/,sqlmap/1.5.5#stable
198.51.100.232,bob,2025-10-05 01:05:27,GET,/,403,1655,https://facebook.com/,sqlmap/1.5.5#stable
198.51.100.213,alice,2025-10-07 03:52:25,GET,/products/item1,404,22785,-,sqlmap/1.5.5#stable
198.51.100.210,-,2025-10-05 16:59:57,POST,/blog,200,3063,https://bing.com/search?q=product,curl/7.68.0
198.51.100.240,alice,2025-10-06 15:11:24,DELETE,/api/v1/users,200,28723,https://www.example.com/start.html,sqlmap/1.5.5#stable
203.0.113.5,alice,2025-10-05 04:39:21,GET,/api/v1/login,404,41698,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.220,-,2025-10-05 15:26:36,GET,/etc/passwd,302,5551,-,Nikto/2.1.6
192.0.2.1,alice,2025-10-06 00:49:49,GET,/,200,41126,https://www.example.com/start.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.219,-,2025-10-06 01:31:43,GET,/search.php?q=phone,200,46371,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.208,bob,2025-10-05 02:39:08,POST,/products/item1,200,21120,https://facebook.com/,Nikto/2.1.6
198.51.100.222,bob,2025-10-05 19:27:36,GET,/products/item1,200,4946,https://www.example.com/start.html,sqlmap/1.5.5#stable
198.51.100.227,-,2025-10-06 22:52:54,GET,/products/item1,200,7407,https://bing.com/search?q=product,python-requests/2.28.1
198.51.100.217,-,2025-10-07 22:05:24,GET,/admin,200,48090,https://www.google.com/search?q=site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.222,bob,2025-10-05 16:11:29,POST,/home,200,21111,https://www.google.com/search?q=site,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.215,bob,2025-10-05 14:43:23,GET,/products/item1,200,40013,https://facebook.com/,curl/7.68.0
198.51.100.201,-,2025-10-05 08:47:37,GET,/blog,200,36100,-,curl/7.68.0
198.51.100.219,bob,2025-10-06 02:41:37,GET,/index.html,200,31967,-,curl/7.68.0
198.51.100.212,bob,2025-10-06 16:48:01,HEAD,/products/item1,401,44614,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.203,-,2025-10-07 00:22:48,POST,/index.html,200,5939,https://www.google.com/search?q=site,sqlmap/1.5.5#stable
198.51.100.200,-,2025-10-07 07:35:58,PUT,/api/v1/login,200,8375,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.220,-,2025-10-07 13:59:22,GET,/products/item1,200,25185,https://www.google.com/search?q=site,Nikto/2.1.6
203.0.113.5,bob,2025-10-06 00:41:56,GET,/products/item1,200,4130,https://facebook.com/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.243,bob,2025-10-05 11:10:53,GET,/products,401,47655,https://www.example.com/start.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.214,alice,2025-10-06 01:54:41,GET,/products,200,7077,-,curl/7.68.0
203.0.113.5,-,2025-10-05 22:26:24,GET,/products/item1,404,29132,https://www.example.com/start.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.234,bob,2025-10-05 20:28:31,POST,/products/item2,200,12698,-,sqlmap/1.5.5#stable
198.51.100.226,alice,2025-10-07 23:50:49,GET,/cgi-bin/test.cgi,302,30106,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.223,-,2025-10-05 00:51:14,GET,/images/logo.png,200,23661,-,Wget/1.20.3 (linux-gnu)
198.51.100.206,alice,2025-10-06 18:37:52,GET,/etc/passwd,302,42728,https://bing.com/search?q=product,Wget/1.20.3 (linux-gnu)
198.51.100.210,-,2025-10-07 07:17:20,POST,/blog,200,10477,https://www.example.com/start.html,curl/7.68.0
198.51.100.209,alice,2025-10-05 21:37:38,GET,/products,200,41130,https://facebook.com/,curl/7.68.0
198.51.100.238,-,2025-10-06 10:47:04,HEAD,/admin,200,28517,https://www.example.com/start.html,Wget/1.20.3 (linux-gnu)
203.0.113.5,-,2025-10-06 18:47:21,POST,/index.html,200,7350,https://www.google.com/search?q=site,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
203.0.113.5,-,2025-10-05 07:26:45,GET,/index.html,200,7705,-,curl/7.68.0
203.0.113.5,alice,2025-10-06 19:02:43,POST,/search.php?q=phone,200,8744,-,Wget/1.20.3 (linux-gnu)
198.51.100.243,-,2025-10-07 04:08:08,GET,/admin,404,18178,https://www.google.com/search?q=site,curl/7.68.0
198.51.100.212,bob,2025-10-06 09:43:05,HEAD,/search.php?q=phone,200,33020,https://bing.com/search?q=product,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.200,bob,2025-10-07 02:32:18,GET,/products/item1,200,30187,https://www.example.com/start.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.232,alice,2025-10-07 16:08:22,DELETE,/products/item1,200,42105,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.232,-,2025-10-06 11:41:04,GET,/admin,302,94,-,python-requests/2.28.1
198.51.100.23,bob,2025-10-06 22:30:21,GET,/products/item1,200,19334,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
192.0.2.1,-,2025-10-06 05:40:41,GET,/products,200,22101,https://facebook.com/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
203.0.113.5,-,2025-10-06 06:17:15,GET,/products,200,46264,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.206,bob,2025-10-06 04:14:18,GET,/,301,27688,https://www.example.com/start.html,Wget/1.20.3 (linux-gnu)
198.51.100.204,-,2025-10-07 10:18:02,HEAD,/products/item1,200,47293,https://www.google.com/search?q=site,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.215,alice,2025-10-06 13:15:10,GET,/xmlrpc.php,404,49795,https://bing.com/search?q=product,sqlmap/1.5.5#stable
203.0.113.5,alice,2025-10-05 22:42:15,GET,/wp-login.php,200,28612,https://www.google.com/search?q=site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.99,-,2025-10-06 01:38:57,DELETE,/products,200,43847,https://www.example.com/start.html,sqlmap/1.5.5#stable
198.51.100.217,alice,2025-10-07 06:56:42,POST,/search.php?q=phone,200,49374,https://facebook.com/,curl/7.68.0
198.51.100.218,-,2025-10-07 01:21:59,GET,/search.php?q=phone,200,15688,https://bing.com/search?q=product,sqlmap/1.5.5#stable
198.51.100.213,-,2025-10-06 16:03:44,GET,/,200,11911,https://bing.com/search?q=product,Nikto/2.1.6
198.51.100.201,-,2025-10-06 02:59:25,GET,/index.html,200,42792,https://facebook.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
203.0.113.5,alice,2025-10-07 01:51:56,GET,/,200,10130,https://www.google.com/search?q=site,curl/7.68.0
198.51.100.212,alice,2025-10-07 06:12:37,GET,/products/item1,200,4309,https://www.google.com/search?q=site,Nikto/2.1.6
198.51.100.240,alice,2025-10-07 16:37:21,POST,/checkout,200,49057,-,python-requests/2.28.1
198.51.100.232,-,2025-10-05 11:06:22,GET,/products/item1,301,36489,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.246,-,2025-10-06 15:46:59,POST,/search.php?q=phone,200,8506,-,Wget/1.20.3 (linux-gnu)
198.51.100.248,-,2025-10-06 09:37:45,GET,/,200,4709,https://bing.com/search?q=product,python-requests/2.28.1
198.51.100.216,alice,2025-10-05 10:40:49,GET,/download.php?file=../../../../etc/passwd,200,32088,-,Nikto/2.1.6
203.0.113.5,-,2025-10-06 17:22:21,GET,/products,200,24051,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.233,alice,2025-10-06 17:54:08,POST,/xmlrpc.php,301,25834,https://bing.com/search?q=product,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.231,bob,2025-10-06 21:17:58,GET,/checkout,403,28812,https://facebook.com/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.99,bob,2025-10-06 02:42:35,GET,/products/item2,500,12464,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.249,alice,2025-10-07 21:25:33,GET,/products/item1,200,5095,https://bing.com/search?q=product,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.218,-,2025-10-05 23:48:48,HEAD,/products/item1,200,11317,https://www.google.com/search?q=site,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.231,-,2025-10-06 13:10:26,POST,/login,200,44854,https://facebook.com/,python-requests/2.28.1
198.51.100.216,alice,2025-10-07 10:58:11,POST,/search.php?q=phone,404,35719,https://bing.com/search?q=product,Nikto/2.1.6
198.51.100.240,-,2025-10-07 16:35:31,HEAD,/products,200,8801,https://www.example.com/start.html,Wget/1.20.3 (linux-gnu)
198.51.100.200,alice,2025-10-07 00:32:21,GET,/blog,200,40572,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
203.0.113.5,bob,2025-10-07 03:29:14,HEAD,/cgi-bin/test.cgi,401,23409,-,Nikto/2.1.6
198.51.100.227,bob,2025-10-07 14:36:21,GET,/,200,29769,https://bing.com/search?q=product,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.150,-,2025-10-05 13:31:23,GET,/index.html,301,26175,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.217,-,2025-10-06 14:31:52,GET,/index.html,404,28869,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.244,bob,2025-10-07 06:24:14,GET,/cart,200,37333,https://facebook.com/,Nikto/2.1.6
198.51.100.23,alice,2025-10-07 10:23:56,POST,/products/item2,200,35813,-,curl/7.68.0
198.51.100.208,alice,2025-10-06 14:19:44,POST,/products/item2,200,13425,https://www.google.com/search?q=site,sqlmap/1.5.5#stable
198.51.100.236,-,2025-10-06 14:26:11,GET,/blog,200,46177,https://facebook.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.225,bob,2025-10-05 02:40:38,GET,/search.php?q=phone,200,218,-,curl/7.68.0
198.51.100.207,-,2025-10-05 19:51:10,GET,/wp-login.php,200,38874,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.214,bob,2025-10-05 04:55:25,GET,/about,200,20089,https://bing.com/search?q=product,Wget/1.20.3 (linux-gnu)
198.51.100.204,bob,2025-10-07 13:48:15,DELETE,/css/main.css,200,40886,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.241,-,2025-10-07 15:32:39,GET,/logout,200,36224,https://bing.com/search?q=product,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.227,alice,2025-10-07 19:36:02,GET,/admin/dashboard,200,32939,-,sqlmap/1.5.5#stable
198.51.100.220,-,2025-10-07 06:08:30,PUT,/products/item1,301,41673,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.244,-,2025-10-05 11:20:12,GET,/products/item1,200,4490,https://facebook.com/,python-requests/2.28.1
198.51.100.23,-,2025-10-06 05:34:18,POST,/api/v1/users,404,1618,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.227,alice,2025-10-07 02:26:57,GET,/,200,37574,https://www.example.com/start.html,Wget/1.20.3 (linux-gnu)
198.51.100.238,alice,2025-10-06 23:54:22,GET,/js/app.js,200,33515,https://www.google.com/search?q=site,python-requests/2.28.1
198.51.100.216,-,2025-10-07 00:06:39,GET,/admin,200,25389,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.245,bob,2025-10-06 00:47:38,GET,/products/item1,200,37319,-,Wget/1.20.3 (linux-gnu)
198.51.100.218,alice,2025-10-07 19:37:15,GET,/index.html,200,31149,https://bing.com/search?q=product,Nikto/2.1.6
203.0.113.5,-,2025-10-07 20:22:51,GET,/blog,200,10384,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
203.0.113.5,-,2025-10-07 18:31:35,GET,/products/item2,200,23785,https://bing.com/search?q=product,Nikto/2.1.6
198.51.100.212,bob,2025-10-07 18:45:48,GET,/login.php?user=admin,401,47537,https://facebook.com/,sqlmap/1.5.5#stable
198.51.100.216,-,2025-10-07 13:54:00,GET,/products,200,41304,https://bing.com/search?q=product,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.200,-,2025-10-05 01:22:05,HEAD,/products/item1,403,36238,-,curl/7.68.0
198.51.100.247,-,2025-10-07 07:07:51,GET,/etc/passwd,200,46701,https://www.google.com/search?q=site,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.205,-,2025-10-07 06:04:41,GET,/blog,200,17747,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.216,alice,2025-10-07 02:24:04,GET,/products,200,9646,https://www.example.com/start.html,sqlmap/1.5.5#stable
198.51.100.204,-,2025-10-05 20:21:25,POST,/blog,200,11872,-,sqlmap/1.5.5#stable
198.51.100.150,bob,2025-10-07 08:51:46,POST,/blog,200,2989,https://facebook.com/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.205,-,2025-10-05 17:35:03,GET,/admin/dashboard,200,35698,https://www.google.com/search?q=site,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.239,-,2025-10-05 02:46:59,GET,/index.html,200,20388,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.228,alice,2025-10-07 06:29:09,GET,/products/item1,302,39372,https://www.google.com/search?q=site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.209,-,2025-10-05 08:46:02,GET,/login.php?user=admin,301,16373,https://www.example.com/start.html,Nikto/2.1.6
198.51.100.226,-,2025-10-05 12:20:57,GET,/cgi-bin/test.cgi,200,37991,https://bing.com/search?q=product,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.200,-,2025-10-07 10:35:14,POST,/css/main.css,200,28149,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.223,-,2025-10-05 16:18:36,DELETE,/products/item2,500,48701,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.242,alice,2025-10-06 17:41:29,GET,/wp-login.php,200,37223,https://bing.com/search?q=product,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.206,bob,2025-10-06 21:20:24,GET,/products,200,18798,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
198.51.100.241,alice,2025-10-06 06:37:04,GET,/logout,200,48597,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.231,-,2025-10-06 12:42:09,GET,/search.php?q=phone,404,34796,https://www.google.com/search?q=site,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.216,bob,2025-10-06 16:14:42,GET,/.env,200,875,https://www.example.com/start.html,Nikto/2.1.6
198.51.100.218,alice,2025-10-05 19:36:27,GET,/products/item1,200,19001,https://facebook.com/,curl/7.68.0
198.51.100.243,bob,2025-10-06 01:43:04,GET,/search.php?q=phone,200,9758,-,Nikto/2.1.6
198.51.100.228,bob,2025-10-06 21:33:39,GET,/index.html,301,35710,https://www.example.com/start.html,sqlmap/1.5.5#stable
198.51.100.246,bob,2025-10-06 06:19:46,GET,/products/item1,200,44298,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.238,alice,2025-10-06 12:21:40,POST,/search.php?q=phone,200,8002,https://www.example.com/start.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
203.0.113.5,bob,2025-10-07 07:19:18,GET,/products/item2,200,21291,https://www.example.com/start.html,python-requests/2.28.1
198.51.100.238,-,2025-10-05 12:14:13,GET,/,200,36379,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.243,-,2025-10-06 04:28:13,GET,/download.php?file=../../../../etc/passwd,403,28375,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
198.51.100.238,-,2025-10-05 15:30:09,GET,/admin,200,7332,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.224,-,2025-10-07 09:25:19,GET,/products/item1,200,39544,https://facebook.com/,Wget/1.20.3 (linux-gnu)
198.51.100.223,-,2025-10-05 08:54:43,POST,/wp-login.php,200,40834,https://www.google.com/search?q=site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.203,bob,2025-10-07 05:04:33,GET,/api/v1/login,200,24613,-,Wget/1.20.3 (linux-gnu)
